mean_cosine,nbr_entropy,llm_entropy,llm_max,per_paper_WR,per_paper_RW,per_paper_net
0.3708181,0.43836424998961143,3.263483905264782,0.7,0,0,0
0.40836635,0.30886265309372546,2.9300191536916556,0.8,0,0,0
0.5041875,0.2858975150069968,3.008148305188538,0.9,1,0,1
0.48649684,0.35398775340726646,3.1571480396665197,0.9,0,1,-1
0.36470386,0.36531244407739316,2.913452314834227,0.9,0,0,0
0.3844091,0.41789552249038037,3.227970006020158,0.9,1,0,1
0.4354411,0.4184246593254741,3.016150648454355,0.8,0,1,-1
0.40767783,0.2933424039378053,0.9886994082884976,0.9,0,0,0
0.4887854,0.4350634018720743,1.55887184844536,0.8,0,0,0
0.34733132,0.45263812799073205,0.9612366047228759,0.8,1,0,1
0.39999,0.41858091941316417,0.9798687566511528,0.7,0,3,-3
0.40339032,0.4534683464462049,0.9402859586706311,0.9,1,0,1
0.42617306,0.31688323656899337,2.9131663031305894,0.9,0,0,0
0.18833956,0.46329646051047246,-0.0,0.5,1,0,1
0.37402332,0.35310459321065124,3.07173502713817,0.9,0,1,-1
0.51190585,0.40219305175669284,2.823490576469806,0.9,0,2,-2
0.44130477,0.2697478030040043,2.9631349103933107,0.9,0,1,-1
0.58426774,0.2536202018445555,3.0756067861089065,0.7,0,0,0
0.4214596,0.40285688072396747,3.0247519850262554,0.8,0,0,0
0.50975394,0.4495372897979995,3.034838803961721,0.9,0,1,-1
0.44572276,0.47548189889301373,3.544097907106122,0.4,1,0,1
0.5101791,0.31292168927466485,3.2393089403461044,0.6,0,0,0
0.49870074,0.34606206350659907,3.4204150930784682,0.9,3,0,3
0.45257062,0.4387967385523268,3.1418635767565624,0.9,2,1,1
0.44715896,0.37220510321662464,2.97765944295582,0.9,1,1,0
0.49554738,0.3781834337887443,3.2094533656289497,0.8,1,1,0
0.4900868,0.4334273734023689,3.3457290349417863,0.9,0,3,-3
0.46675467,0.3314691415715175,2.921981709849717,0.9,0,1,-1
0.5144775,0.29305901562238396,3.1323281822500544,0.7,2,0,2
0.5652373,0.38223801639560323,3.086925834480921,0.9,0,0,0
0.39214504,0.3603333169676115,3.1478329087955252,0.7,2,0,2
0.4661526,0.41856560795446585,3.220804911251982,0.5,1,1,0
0.39086983,0.38853281084764424,3.6556390622295662,0.3,2,2,0
0.5735856,0.33279349916779283,2.915493095582791,0.9,0,0,0
0.4133599,0.3506070459030641,3.322413539677242,0.7,0,1,-1
0.40814713,0.291505560097837,3.1553993115748957,0.8,0,3,-3
0.44107914,0.3253277022376355,3.0577968115985956,0.8,0,0,0
0.47391114,0.4656381979545134,3.079981745579738,0.9,2,0,2
0.49298763,0.3910109741500449,2.918418658924209,0.9,1,1,0
0.4375176,0.40228896104733786,3.02322500208334,0.8,0,0,0
0.5111563,0.24708956340764257,3.348639618121815,0.7,2,0,2
0.38022545,0.3989925746242868,3.024751985026256,0.8,1,0,1
0.44305897,0.38658739773434975,3.0996318306423833,0.9,1,0,1
0.5318063,0.17554942995241538,2.9689250793612643,0.9,0,0,0
